id,from,to,priority,type,shape,name,spreadType
31050360#0,cluster_38918157_57343487,3246050922,11,highway.secondary,"[246.68, 2111.6]",Groß-Berliner Damm,
31091957#1,7165734342,cluster_345526550_5566417867,11,highway.secondary,"[273.94, 2133.96]",Oberspreestraße,
31091960#0,cluster_345526550_5566417867,5566417874,11,highway.secondary,"[285.85, 2143.73]",Oberspreestraße,
31091960#1,5566417874,31525042,11,highway.secondary,"[1084.45, 1412.95]",Oberspreestraße,
31091960#2,31525042,5566417909,11,highway.secondary,"[1069.42, 1429.31]",Oberspreestraße,
31100755,414996076,345618782,1,highway.service,"[607.66, 906.67]",,
311299992#0,101373680,5566417897,3,highway.residential,"[536.41, 852.11]",Bernstadter Weg,
311299992#1,5566417897,5566417906,3,highway.residential,"[534.29, 870.52]",Bernstadter Weg,
311299992#3,5566417855,3656890824,3,highway.residential,"[2329.95, 738.12]",Bernstadter Weg,
311299993#1,799616696,257745110,3,highway.residential,"[1295.39, 1311.95]",Ernst-Grube-Straße,
312192780,3180391815,3180391731,1,highway.service,"[1304.39, 1299.88]",Korkedamm,
312192781,260479916,3180391694,1,highway.service,"[1279.56, 1297.5]",Korkedamm,
31344737#0,349099686,349099689,1,highway.service,"[582.23, 934.78]",,
31344737#1,349099689,349099691,1,highway.service,"[577.64, 947.0]",,
31344738#0,349099689,5578281837,1,highway.service,"[587.11, 953.46]",,
31344738#2,1560592094,1560223541,1,highway.service,"[595.1, 944.19]",,
314415495#1,9655236510,1560223962,10,highway.tertiary,"[598.07, 931.43]",Am Studio,
314415495#11,cluster_5072357892_9655624378,9655624397,10,highway.tertiary,"[327.4, 1947.45]",Am Studio,
314415495#2,1560223962,1560224125,10,highway.tertiary,"[414.83, 2011.29]",Am Studio,
314415495#3,1560224125,cluster_1560224193_5564694986,10,highway.tertiary,"[416.42, 2012.91]",Am Studio,
314415495#5,cluster_1560224193_5564694986,3624336893,10,highway.tertiary,"[674.69, 912.19]",Am Studio,
314415495#6,3624336893,3351121212,10,highway.tertiary,"[760.3, 909.62]",Am Studio,
314415495#7,3351121212,1560224390,10,highway.tertiary,"[908.38, 906.22]",Am Studio,
314415495#8,1560224390,1560224500,10,highway.tertiary,"[925.04, 918.65]",Am Studio,
314415495#9,1560224500,cluster_5072357892_9655624378,10,highway.tertiary,"[771.23, 909.46]",Am Studio,
31790839,676284400,355914029,1,highway.service,"[779.59, 909.27]",,
31790890#0,311730517,311730479,1,highway.service,"[880.93, 906.88]",,
31790890#2,3274890417,311730489,1,highway.service,"[2485.24, 1988.4]",,
31790890#3,311730489,1602472506,1,highway.service,"[2477.2, 1985.05]",,
318210351,3246050918,cluster_246771372_246771373_3433832494_9120222266_9120222267,12,highway.primary,"[2474.83, 1986.34]",Adlergestell,center
318210354#0,3246050939,cluster_101333380_1652675105_2169462573,12,highway.primary,"[465.45, 557.48]",Adlergestell,center
318210355,cluster_150766897_1817224136,3246050939,12,highway.primary,"[460.83, 620.39]",Adlergestell,center
318210357#0,3246050937,cluster_101333380_1652675105_2169462573,12,highway.primary,"[178.07, 446.09]",Adlergestell,center
318210358,3246050941,cluster_150766897_1817224136,12,highway.primary,"[185.27, 450.73]",Adlergestell,center
318210360#0,3246050916,cluster_1976653172_21540774_294139689_552384763,12,highway.primary,"[261.73, 438.31]",Adlergestell,center
318210361#0,748473866,cluster_30618470_36268429,10,highway.tertiary,"[274.78, 425.26]",Am Studio,
318210363#0,1560223468,cluster_1560223404_3273797701,12,highway.primary,"[276.0, 400.25]",Ernst-Ruska-Ufer,center
318210364,1677246221,3246050910,12,highway.primary,"[301.53, 328.88]",Ernst-Ruska-Ufer,
318210367#0,3246050912,1677246223,12,highway.primary,"[229.86, 1134.95]",Ernst-Ruska-Ufer,
318210369,1560223301,1677246224,12,highway.primary,"[251.48, 1153.0]",Ernst-Ruska-Ufer,
318210371#0,3246050910,cluster_1560223254_7865664393,12,highway.primary,"[324.69, 1158.3]",Ernst-Ruska-Ufer,
318210371#2,cluster_1560223254_7865664393,1560223241,12,highway.primary,"[335.69, 1146.28]",Ernst-Ruska-Ufer,
318210373#0,2391105467,7227447791,4,highway.unclassified,"[308.79, 1244.59]",Franz-Ehrlich-Straße,
318210374,261609382,cluster_1625633742_2471305126_261702842,11,highway.secondary,"[316.15, 1251.13]",Glienicker Weg,center
318210375#1,cluster_1625633742_2471305126_261702842,2015245582,11,highway.secondary,"[2286.24, 1157.33]",Glienicker Weg,center
318210375#2,2015245582,105789413,11,highway.secondary,"[2268.9, 1108.99]",Glienicker Weg,center
318210378#1,671564383,1560225398,11,highway.secondary,"[2287.52, 1121.33]",Groß-Berliner Damm,
318210379,311417477,cluster_1652675133_252684013,10,highway.tertiary,"[2291.27, 1130.79]",Hermann-Dorner-Allee,
318210383#0,21540773,cluster_1560223374_1560223386,12,highway.primary,"[2277.1, 1153.53]",Köpenicker Straße,center
318210388#0,613636559,cluster_1560223271_94487954,12,highway.primary,"[786.21, 2538.69]",Köpenicker Straße,center
318210389#0,3246050934,cluster_1652675097_1652675099,11,highway.secondary,"[712.83, 2547.51]",Rudower Chaussee,center
318210394,3246050935,1652675104,10,highway.tertiary,"[709.62, 2544.78]",Wagner-Régeny-Straße,
320153863#0,cluster_3266511059_482381122_676265561,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"[1103.54, 1445.05]",,
320153864,cluster_3266530862_3266530865_3266530867_3266530868,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"[1092.07, 1457.14]",,
320153865,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"[1087.96, 1459.72]",,
320153866,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"[1081.02, 1464.25]",,
320153867,cluster_3266530862_3266530865_3266530867_3266530868,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"[1403.95, 1211.21]",,
320154321#0,1859641843,2386339313,1,highway.service,"[1362.63, 1187.48]",,
320154321#1,2386339313,cluster_1859596114_2386339310_2386339322_9038573262,1,highway.service,"[470.79, 2643.37]",,
320167613#0,7044630486,7044630487,1,highway.service,"[169.71, 2386.44]",,
320167613#1,7044630487,3266667733,1,highway.service,"[228.03, 2318.91]",,
320175910#4,3266752888,cluster_3266752882_3266752884_4142222245,1,highway.service,"[265.02, 2348.44]",,
320175910#7,cluster_3266752882_3266752884_4142222245,3266752874,1,highway.service,"[398.7, 2295.09]",,
320175917,3266752877,cluster_3266752882_3266752884_4142222245,1,highway.service,"[321.56, 2210.81]",,
320175922,3266752875,cluster_3266752882_3266752884_4142222245,1,highway.service,"[342.46, 2228.78]",,
320175923,3266752932,3266752935,1,highway.service,"[380.69, 2261.66]",,
320529607,3270637452,3270637405,1,highway.service,"[450.82, 2266.06]",,
320737493,3273749378,3273748345,1,highway.service,"[458.11, 2265.91]",,
320741892#0,295850640,295850644,1,highway.service,"[497.1, 2283.66]",Am Studio,
320741894#0,cluster_1560223404_3273797701,3273797696,12,highway.primary,"[509.48, 2295.23]",Ernst-Ruska-Ufer,center
320741895#0,3273797696,cluster_1560223404_3273797701,12,highway.primary,"[306.72, 2481.36]",Ernst-Ruska-Ufer,center
320741897#0,1560223855,cluster_3273797711_5949432267,1,highway.service,"[299.5, 2487.93]",,
320777628,3274230442,3274230436,1,highway.service,"[309.88, 2201.24]",,
320842491,311730489,3274890417,1,highway.service,"[321.56, 2210.81]",,
321684496,3284468929,311730479,1,highway.service,"[734.8, 338.16]",,
321768294#1,261702841,261702582,1,highway.service,"[740.72, 338.84]",,
321768294#4,261702707,3285336065,1,highway.service,"[704.31, 242.83]",,
326994261#0,cluster_1560223404_3273797701,1560223468,12,highway.primary,"[726.52, 329.29]",Ernst-Ruska-Ufer,center
328288211#0,3351121212,3351121209,1,highway.service,"[335.43, 645.36]",,
328868437,3356914050,3356914052,1,highway.service,"[298.86, 642.95]",,
331121198,484225815,150751448,1,highway.service,"[266.44, 640.82]",,
334308447#1,1652675108,cluster_7885145151_7885145178,10,highway.tertiary,"[1522.71, 1198.57]",Wagner-Régeny-Straße,
334308447#10,6366040058,1652675134,10,highway.tertiary,"[1520.57, 1194.04]",Wagner-Régeny-Straße,
334308447#3,cluster_7885145151_7885145178,cluster_7885145184_7885262688,10,highway.tertiary,"[1521.62, 1189.59]",Wagner-Régeny-Straße,
334308447#5,cluster_7885145184_7885262688,cluster_1652675118_9662624333,10,highway.tertiary,"[1572.52, 1135.48]",Wagner-Régeny-Straße,
334308447#7,cluster_1652675118_9662624333,6366040054,10,highway.tertiary,"[1986.05, 1224.59]",Wagner-Régeny-Straße,
334308450#0,cluster_1652675109_294838085,6366040063,4,highway.unclassified,"[1976.55, 1215.34]",Georg-Schendel-Straße,
334308450#3,1652675126,1652675134,4,highway.unclassified,"[1959.51, 1198.33]",Georg-Schendel-Straße,
33690599,671564454,1652675073,1,highway.service,"[1067.09, 2140.16]",Ernst-Augustin-Straße,
33711042,385428421,7700916272,1,highway.service,"[1090.3, 2145.87]",,
33711254,385431076,385435021,1,highway.service,"[1102.94, 2093.14]",,
340732801,297097859,3479855638,1,highway.service,"[2864.74, 1372.42]",,center
342278109#0,3493003994,7673330320,1,highway.service,"[2827.59, 1357.2]",,
342278120#2,3140154539,cluster_385430970_385430972,1,highway.service,"[2663.9, 2694.77]",,
343507218,3503424254,3503424257,1,highway.service,"[2678.7, 2736.95]",,
347935096#0,1407248624,260700913,1,highway.service,"[2682.3, 2747.92]",,
347935096#2,5550603969,2301725344,1,highway.service,"[2620.93, 1080.58]",,
350626781,3563746362,3563746357,1,highway.service,"[2780.76, 1101.75]",,
35215636,220503660,cluster_10015566967_1597984714_1597984715,3,highway.residential,"[2776.88, 1085.93]",Radickestraße,center
35394177,1597984856,415162902,1,highway.service,"[1613.15, 1235.84]",Vogelbeerstraße,
354084466#0,3598601188,3598601191,1,highway.service,"[1630.26, 1254.66]",,
354084467#0,3598601403,3598601394,1,highway.service,"[1633.1, 1258.74]",,
354089981,3598653348,cluster_1597984720_1597984743,12,highway.primary,"[1631.92, 1262.07]",Adlergestell,center
354089982#0,1506187382,cluster_1506187399_9838637672,1,highway.service,"[1621.95, 1274.95]",,
354089982#2,cluster_1506187399_9838637672,1597984747,1,highway.service,"[1614.35, 1281.86]",,
354090677,cluster_385430970_385430972,3598653348,12,highway.primary,"[1607.97, 1280.76]",Adlergestell,center
354090678,3598669837,cluster_385430970_385430972,12,highway.primary,"[1595.83, 1268.04]",Adlergestell,center
35540815,158707335,3909916115,1,highway.service,"[1562.52, 1235.05]",,
35540936,1597984846,416393855,3,highway.residential,"[1360.26, 292.47]",Hollstraße,
35541079,416397372,416397376,3,highway.residential,"[1702.22, 1138.87]",Vimystraße,
35541102,779495970,1597984768,1,highway.service,"[1682.19, 1162.46]",Neltestraße,
35554225#0,150744207,150744209,3,highway.residential,"[598.58, 1357.25]",Wassermannstraße,
35554225#4,3503424254,cluster_150744212_2377301196,3,highway.residential,"[600.07, 1392.22]",Wassermannstraße,
35554226,220508530,150744207,3,highway.residential,"[617.58, 1409.48]",Wassermannstraße,
35554229,150744207,220503660,3,highway.residential,"[1155.93, 2408.47]",Radickestraße,
35554268#2,538382264,294159769,3,highway.residential,"[1142.03, 2425.83]",Rudower Straße,
35554268#3,294159769,297166435,3,highway.residential,"[1149.41, 2337.49]",Rudower Straße,
356766925,3621697960,3621697964,1,highway.service,"[1186.08, 2368.41]",,
357043350,3624336893,3624336793,1,highway.service,"[1181.25, 2379.84]",,
363443436,3676110822,685151386,11,highway.secondary,"[1173.45, 2388.41]",Oberspreestraße,
363443437,311730288,3676110822,11,highway.secondary,"[2843.92, 1052.73]",Oberspreestraße,
36813617#0,2904785161,427917839,1,highway.service,"[2804.98, 923.22]",,
36813617#1,427917839,2904785161,1,highway.service,"[804.12, 1212.77]",,
376421806#1,3493003994,550596870,12,highway.primary,"[772.32, 1247.87]",Adlergestell,center
37770623#1,cluster_385430970_385430972,6771078565,12,highway.primary,"[719.95, 1305.2]",Adlergestell,center
37770623#3,385431076,385435021,12,highway.primary,"[746.55, 1276.08]",Adlergestell,center
38159999#0,1560223636,349099686,3,highway.residential,"[2230.13, 2252.07]",Richard-Willstätter-Straße,
38159999#2,349099691,1560223447,3,highway.residential,"[2251.25, 2221.4]",Richard-Willstätter-Straße,
38160001,1560223462,1677246223,3,highway.residential,"[811.26, 2741.33]",Havestadtplatz,center
38507369#0,1560223734,1304505782,4,highway.unclassified,"[831.88, 2711.67]",Rutherfordstraße,
38507369#2,1292264943,1560223614,4,highway.unclassified,"[844.91, 2698.8]",Rutherfordstraße,
38915289#1,1560224480,664166104,4,highway.unclassified,"[860.49, 2676.36]",James-Franck-Straße,
38915290,1560225398,1652675106,11,highway.secondary,"[826.28, 2644.08]",Groß-Berliner Damm,
395077041,101373692,3656890824,11,highway.secondary,"[816.99, 2875.57]",Oberspreestraße,
397678483,4004564031,4004564028,1,highway.service,"[811.6, 2869.99]",,
397678492,4004564033,4004564050,1,highway.service,"[802.44, 2862.01]",,
39969574#0,cluster_1976653172_21540774_294139689_552384763,261017829,12,highway.primary,"[795.18, 2855.69]",Adlergestell,center
39973916,480256886,150735936,1,highway.service,"[757.27, 2820.14]",,
39973928,480256914,480257046,1,highway.service,"[667.66, 2731.71]",,
39973929,480256946,1383533708,1,highway.service,"[2181.13, 1686.59]",,
39973930,480256976,480257071,1,highway.service,"[230.72, 2427.92]",,
40089662#1,cluster_3266511059_482381122_676265561,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"[254.05, 2448.4]",,
40089662#5,cluster_3266530862_3266530865_3266530867_3266530868,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"[804.0, 719.02]",,
40089662#6,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,482381078,1,highway.service,"[843.17, 689.54]",,
40191605#0,cluster_105789410_593902037,289808049,11,highway.secondary,"[842.26, 689.62]",Glienicker Weg,center
40191605#2,289808049,9354654608,11,highway.secondary,"[829.33, 697.62]",Glienicker Weg,center
40191605#7,2015245580,9354654540,11,highway.secondary,"[1936.29, 480.58]",Glienicker Weg,center
40191605#8,9354654540,cluster_1625633742_2471305126_261702842,11,highway.secondary,"[1963.48, 447.27]",Glienicker Weg,center
40191607#0,cluster_101333380_1652675105_2169462573,259195611,12,highway.primary,"[1968.8, 440.75]",Adlergestell,center
40191607#3,150764500,cluster_150766897_1817224136,12,highway.primary,"[1972.47, 436.68]",Adlergestell,center
40191607#4,cluster_150766897_1817224136,158707334,12,highway.primary,"[741.32, 2585.92]",Adlergestell,center
40191607#5,158707334,1644528985,12,highway.primary,"[676.57, 2660.95]",Adlergestell,center
40191607#6,1644528985,1644528987,12,highway.primary,"[759.86, 2610.1]",Adlergestell,center
40191607#7,1644528987,cluster_1597984720_1597984743,12,highway.primary,"[750.16, 2596.54]",Adlergestell,center
403442277#1,4057899374,cluster_283018648_4057899371,1,highway.service,"[2902.57, 669.67]",,
403442279,4057899382,cluster_294164608_294164609_7170324903,1,highway.service,"[2746.91, 877.13]",,
40451057,489899272,4558907417,12,highway.primary,"[2620.93, 1080.58]",Adlergestell,center
40636828#0,414996074,414996076,1,highway.service,"[2665.62, 1113.74]",,
408709121#0,101340856,cluster_257742685_6751063690,3,highway.residential,"[2638.39, 1145.03]",Ahornallee,
408709121#2,cluster_257742685_6751063690,1648777043,3,highway.residential,"[2610.66, 1091.77]",Ahornallee,
408709154#0,5551188932,7181995506,4,highway.unclassified,"[2872.74, 1351.34]",,
408709158,4106214530,4106214526,1,highway.service,"[2946.12, 1416.69]",,
408709160#0,4106174757,cluster_4106214595_7473864296,1,highway.service,"[1788.76, 582.04]",,
408709161,4106174780,4106174746,1,highway.service,"[2170.21, 1019.01]",,
408709163,4106215303,4106215316,1,highway.service,"[888.0, 2410.96]",,
408709164#0,4106215217,4106200284,1,highway.service,"[892.71, 2405.7]",,
408709164#2,4106215227,4106215201,1,highway.service,"[560.9, 926.19]",,
408709165#4,261702900,261702865,1,highway.service,"[572.93, 905.98]",,
408709165#5,261702865,8288731335,1,highway.service,"[632.19, 1037.78]",,
408709166#0,261702453,cluster_4106214595_7473864296,1,highway.service,"[613.33, 1028.97]",,
408709166#1,cluster_4106214595_7473864296,7181995507,1,highway.service,"[726.71, 953.47]",,
408709166#2,7181995507,7473864302,1,highway.service,"[516.72, 1054.06]",,
408709166#5,7181995511,7473864298,1,highway.service,"[504.71, 1043.05]",,
408709166#7,261702900,cluster_294146166_536398701,1,highway.service,"[444.06, 936.41]",,
40985809,499495805,499496033,1,highway.service,"[580.62, 933.05]",,
40985813,499496052,499496033,1,highway.service,"[589.54, 914.29]",,
40985814#0,499496107,5831472388,1,highway.service,"[515.84, 838.52]",,
412894107#1,675706904,675708892,3,highway.residential,"[511.02, 845.36]",Hartriegelstraße,
412894107#6,10051767782,3266667725,3,highway.residential,"[495.94, 859.95]",Hartriegelstraße,
412894107#7,3266667725,7044630486,3,highway.residential,"[482.36, 867.53]",Hartriegelstraße,
412894107#8,7044630486,3266667733,3,highway.residential,"[474.94, 874.4]",Hartriegelstraße,
412894107#9,3266667733,364782826,3,highway.residential,"[448.27, 880.11]",Hartriegelstraße,
412894108,254316142,cluster_254316143_4142222243,3,highway.residential,"[441.26, 879.83]",Silbergrasweg,
412894109,254316146,288372814,3,highway.residential,"[548.33, 920.15]",Silbergrasweg,
412894115,cluster_3266752882_3266752884_4142222245,4142222247,1,highway.service,"[553.9, 897.47]",,
412894117#1,3266752915,3266667725,1,highway.service,"[552.21, 896.7]",,
412910074,4142375155,4142375152,1,highway.service,"[726.71, 953.47]",,
412951632,288373159,9155573138,1,highway.service,"[1248.66, 1426.39]",Moosstraße,
412992929,736234760,2648427257,2,highway.living_street,"[1205.64, 1387.79]",Wilhelm-Hoff-Straße,
412992935,1677246246,38919770,2,highway.living_street,"[1122.56, 1294.2]",Wilhelm-Hoff-Straße,
41319964#1,505175396,505174669,1,highway.service,"[1119.31, 1297.69]",,
41319976,505175323,505175396,1,highway.service,"[1140.48, 1328.13]",,
41320348,505190281,505190288,1,highway.service,"[1180.98, 1365.29]",,
41320354#1,505190288,cluster_2471310309_505190500,1,highway.service,"[1196.18, 1379.01]",,
41320579#0,4131359220,505198701,1,highway.service,"[1082.92, 1275.11]",,
41320579#1,505198701,505198542,1,highway.service,"[1085.37, 1277.37]",,
41320579#2,505198542,505198693,1,highway.service,"[1113.79, 1303.63]",,
41320579#3,505198693,505198134,1,highway.service,"[1122.56, 1294.2]",,
41320579#4,505198134,505190288,1,highway.service,"[1366.93, 618.34]",,
41320603,505198698,3285395198,1,highway.service,"[1337.3, 652.63]",,
41321354#1,505201353,cluster_2471310308_505201364,1,highway.service,"[1268.04, 631.41]",,
41321357#0,505209810,505210279,1,highway.service,"[1278.92, 613.22]",,
41321357#1,505210279,4131359220,1,highway.service,"[1284.93, 606.17]",,
41321357#2,4131359220,505201353,1,highway.service,"[1189.23, 659.33]",,
41321666,3285344561,505201353,1,highway.service,"[1184.94, 664.28]",,
41324822#1,505209810,505210279,1,highway.service,"[1201.87, 679.26]",,
414563788#2,294170775,cluster_1560223552_1570019826,1,highway.service,"[1133.3, 618.61]",,
42857205,536398821,cluster_294146166_536398701,1,highway.service,"[1168.73, 649.95]",,
42857424,3563746384,cluster_536402412_695689636_94964457,1,highway.service,"[1168.73, 649.95]",,
42984859,538382262,538382263,1,highway.service,"[1155.38, 773.24]",,
42984860,538382255,538382264,1,highway.service,"[1271.85, 869.58]",,
431551338,1613212073,cluster_1613212069_1613212071,11,highway.secondary,"[1067.9, 716.44]",Oberspreestraße,center
431551339,cluster_1591359101_297091889,1618722108,11,highway.secondary,"[1061.06, 724.47]",Oberspreestraße,center
43592786#1,550596901,550598241,1,highway.service,"[745.72, 1221.36]",,
43592786#2,550598241,550594649,1,highway.service,"[778.08, 1253.01]",,
43592793,550596870,550596901,1,highway.service,"[732.49, 1263.73]",,
43592814,550598232,550598241,1,highway.service,"[739.61, 1270.17]",,
43660343#1,261634211,cluster_1560223505_2626215560,12,highway.primary,"[746.55, 1276.08]",Köpenicker Straße,
441521943#0,cluster_294153466_74947181,cluster_294152029_593898177,11,highway.secondary,"[1290.27, 1513.25]",Glienicker Straße,center
443454546,4410387627,9838383582,1,highway.service,"[1300.09, 1521.99]",,
443454549#0,4410387623,4410387627,1,highway.service,"[1248.73, 1565.78]",,
443454549#2,7676612440,9354654537,1,highway.service,"[1239.81, 1528.41]",,
443454549#3,9354654537,7676612440,1,highway.service,"[1229.54, 1540.22]",,
443454551,4410387622,4410387615,1,highway.service,"[2230.39, 1226.27]",,
447835331#1,101373683,101373681,3,highway.residential,"[2208.81, 1214.84]",Friedlander Straße,
447835331#4,5566417912,150741302,3,highway.residential,"[2202.78, 1221.66]",Friedlander Straße,
447835331#5,150741302,31525042,3,highway.residential,"[115.19, 2873.53]",Friedlander Straße,
449846249,4467680973,4467680971,1,highway.service,"[372.86, 2563.08]",,
458325551,8252064185,2007005081,1,highway.service,"[504.51, 3106.37]",,
45875465,1906421953,cluster_101333380_1652675105_2169462573,10,highway.tertiary,"[545.14, 3046.98]",Dörpfeldstraße,
460217098,385435044,3598669837,12,highway.primary,"[1744.13, 3077.13]",Adlergestell,center
46039050#0,492462300,cluster_1560223721_1560223744,10,highway.tertiary,"[1557.32, 3145.65]",Rudower Chaussee,center
46039050#2,cluster_1560223721_1560223744,cluster_1560223745_671564302,10,highway.tertiary,"[1539.63, 3152.13]",Rudower Chaussee,center
46039050#3,cluster_1560223745_671564302,cluster_1560223815_1560223847_301292612_56231397,10,highway.tertiary,"[939.03, 3144.14]",Rudower Chaussee,center
461093303#1,5950267543,cluster_4566425139_7872618948,1,highway.service,"[910.05, 3136.71]",,
461514282#1,484225815,cluster_1597984594_1657707690,12,highway.primary,"[771.57, 3108.5]",Adlergestell,center
466699905,cluster_4614386768_778005916,4614386765,1,highway.service,"[722.46, 2997.99]",,
47765615#0,607601623,607601653,1,highway.service,"[1011.37, 1210.09]",,
47765615#1,607601653,cluster_1568241632_607601659,1,highway.service,"[1037.03, 1180.63]",,
47765623#0,607684229,cluster_1568241632_607601659,1,highway.service,"[1063.55, 1153.03]",Schwarzschildstraße,
47765623#2,cluster_1568241632_607601659,607601672,1,highway.service,"[1044.83, 1131.82]",Schwarzschildstraße,
47770431,607638014,607637982,1,highway.service,"[1039.24, 1126.36]",,
47773406,cluster_1560224080_607684208,607601653,1,highway.service,"[920.37, 686.43]",,
48298278#0,cluster_1560223505_2626215560,cluster_1560223374_1560223386,12,highway.primary,"[932.66, 693.97]",Köpenicker Straße,center
487193788,4797036528,505198134,1,highway.service,"[993.11, 726.62]",,
48858191#0,cluster_1560223271_94487954,21540773,12,highway.primary,"[1021.24, 750.72]",Köpenicker Straße,center
48858192#0,cluster_1560223374_1560223386,613636559,12,highway.primary,"[914.68, 678.83]",Köpenicker Straße,center
48858193#0,cluster_1560223271_94487954,5548036904,12,highway.primary,"[915.47, 687.46]",Ernst-Ruska-Ufer,center
48858193#2,5548036904,1560223241,12,highway.primary,"[2532.26, 1823.91]",Ernst-Ruska-Ufer,center
495593644,4873343540,4873343539,1,highway.service,"[2536.92, 1829.84]",,
495593646#0,4873343547,4873343546,1,highway.service,"[2572.88, 1875.52]",,
507477197#1,8248230909,4969711625,1,highway.service,"[1491.04, 2178.1]",,
520414187,cluster_1560592914_294165589_5072357893,cluster_5072357892_9655624378,1,highway.service,"[277.33, 2429.01]",,
52080655#0,cluster_1652675097_1652675099,3246050935,10,highway.tertiary,"[373.36, 2367.08]",Wagner-Régeny-Straße,
52081075#0,cluster_38920778_671564358,1560224389,4,highway.unclassified,"[368.36, 2346.14]",Newtonstraße,
52081075#4,1560224485,1560224635,4,highway.unclassified,"[344.64, 2367.55]",Newtonstraße,
52081116#0,cluster_2648427268_663785645,664003399,3,highway.residential,"[318.84, 2421.75]",Konrad-Zuse-Straße,center
52081116#1,664003399,2648427270,3,highway.residential,"[324.93, 2417.99]",Konrad-Zuse-Straße,center
52081116#2,2648427270,1912649841,3,highway.residential,"[373.36, 2367.08]",Konrad-Zuse-Straße,center
52243916#0,cluster_1560223374_1560223386,cluster_1560223505_2626215560,12,highway.primary,"[2014.39, 1010.34]",Köpenicker Straße,center
526210069,2010972816,2010972812,1,highway.service,"[2628.96, 2753.01]",,
53457294,675704615,675705497,1,highway.service,"[2629.68, 2755.14]",Moosstraße,
53457325,675706904,675707977,1,highway.service,"[513.15, 1940.44]",Hartriegelstraße,
53457695#0,675708892,675709818,1,highway.service,"[520.59, 1945.76]",Hartriegelstraße,
53457695#1,675709818,675709822,1,highway.service,"[608.21, 2026.23]",Hartriegelstraße,
53457695#2,675709822,675709818,1,highway.service,"[568.58, 2075.37]",Hartriegelstraße,
53457717,675709836,943424934,1,highway.service,"[496.56, 2010.82]",Hartriegelstraße,
53458157#0,675721455,675721316,3,highway.residential,"[904.23, 1101.76]",Grimaustraße,
53458157#1,675721316,675721318,3,highway.residential,"[938.08, 1066.06]",Grimaustraße,
53529200#1,1859582808,676266275,1,highway.service,"[809.79, 1206.94]",,
53529200#2,676266275,289787570,1,highway.service,"[856.36, 1154.68]",,
53529200#4,676272560,676266000,1,highway.service,"[892.5, 1114.64]",,
53529206#0,3266511058,676266000,1,highway.service,"[1148.27, 1190.02]",,
53529206#1,676266000,676272560,1,highway.service,"[1155.21, 1182.37]",,
53529214,cluster_3266511059_482381122_676265561,676266000,1,highway.service,"[1076.55, 1269.22]",,
53529254#1,676267070,261703641,1,highway.service,"[1077.95, 1267.74]",,
53529255#2,676268179,676269197,1,highway.service,"[1121.67, 1218.85]",,
53529255#5,676270247,676270964,1,highway.service,"[1145.48, 1192.99]",,
53529416#2,676273058,676270223,1,highway.service,"[3045.48, 854.08]",,
53529509#0,676271539,cluster_676271703_676271706,1,highway.service,"[3048.52, 858.01]",,
53529509#2,cluster_676271703_676271706,676271709,1,highway.service,"[3049.46, 861.46]",,
53529522,cluster_676271703_676271706,676271709,1,highway.service,"[3034.53, 889.6]",,
53529600#4,676270223,676273058,1,highway.service,"[2904.44, 965.57]",,
53529919#0,8243171035,3266511058,1,highway.service,"[2939.81, 983.82]",,
53529919#2,3266511058,cluster_3266511059_482381122_676265561,1,highway.service,"[2935.64, 991.24]",,
53627144,677322771,677322774,1,highway.service,"[2054.76, 646.55]",,
54036488#1,681294527,257742687,1,highway.service,"[2676.84, 915.34]",,
54036492,681294527,681294528,1,highway.service,"[2654.03, 955.2]",,
54037381,681305283,681305284,1,highway.service,"[2613.38, 1006.17]",,
54037388,681305317,681305318,1,highway.service,"[1981.94, 741.3]",,
54037887#0,297098107,3479855638,1,highway.service,"[1094.63, 1754.78]",,
54037888#0,4142375164,4142375170,1,highway.service,"[918.62, 1948.72]",,
54037888#1,4142375170,4142375164,1,highway.service,"[2720.83, 2512.24]",,
54037888#2,4142375164,10087012702,1,highway.service,"[2947.14, 1472.47]",,
543699379,1568241788,5255897108,1,highway.service,"[2943.3, 1479.3]",Ernst-Augustin-Straße,
543699380,5255897108,5242688726,1,highway.service,"[2940.18, 1487.94]",Ernst-Augustin-Straße,
55376510#0,cluster_536402412_695689636_94964457,cluster_695674949_695674956,1,highway.service,"[2933.37, 1505.19]",Dörpfeldstraße,
55376510#1,cluster_695674949_695674956,695684702,1,highway.service,"[1648.38, 352.76]",Dörpfeldstraße,
55376665,2014223793,cluster_695674949_695674956,1,highway.service,"[3133.71, 3009.26]",,
558305346,5383645778,5383645775,1,highway.service,"[3178.4, 3012.75]",,
558305348,5383645781,5383645779,1,highway.service,"[3187.86, 2938.35]",,
