id,from,to,priority,type,shape,name,spreadType
-311299992#1,5566417906,5566417897,3,highway.residential,"2741.30,2937.28 2738.90,3010.49 2740.44,3019.28",Bernstadter Weg,
-311299992#3,3656890824,5566417855,3,highway.residential,"2739.16,2727.05 2741.62,2735.15 2743.27,2740.78 2747.07,2759.19 2748.86,2775.28 2748.42,2797.53",Bernstadter Weg,
-311299993#0,799616696,6751063693,3,highway.residential,"3142.87,3076.86 3142.44,3072.01 3141.96,3068.35 3134.86,3017.61 3133.71,3009.26",Ernst-Grube-Straße,
-311299993#1,257745110,799616696,3,highway.residential,"3172.29,3361.43 3172.77,3323.47 3173.11,3271.16 3165.76,3211.37 3163.09,3191.43 3161.12,3177.83 3152.61,3114.11 3149.60,3100.09 3142.87,3076.86",Ernst-Grube-Straße,
-311299994,257742680,257742687,1,highway.service,"3094.35,2757.60 3116.27,2712.66 3120.20,2701.87 3123.22,2696.10 3128.21,2691.59 3158.06,2677.67",,
-312192780,3180391731,3180391815,1,highway.service,"1131.32,302.38 1114.21,309.86 1132.77,345.35",Korkedamm,
-312192781,3180391694,260479916,1,highway.service,"1137.16,260.03 1168.92,243.05 1187.51,277.66 1198.16,297.50 1202.70,297.84 1205.23,302.21 1215.20,335.99",Korkedamm,
-31344737#0,349099689,349099686,1,highway.service,"1487.60,551.05 1458.47,585.21 1453.83,590.75",,
-31344737#1,349099691,349099689,1,highway.service,"1385.92,534.17 1391.53,527.69 1420.73,494.01 1487.60,551.05",,
-31344738#0,5578281837,349099689,1,highway.service,"1552.57,494.36 1542.05,485.60 1498.71,537.70 1494.19,543.14 1487.60,551.05",,
-31344738#2,1560223541,1560592094,1,highway.service,"1583.40,520.07 1575.48,513.41 1561.81,502.05",,
-314415495#0,9655236510,295850214,10,highway.tertiary,"1733.20,728.41 1745.40,713.45 1757.22,698.95",Am Studio,
-314415495#1,1560223962,9655236510,10,highway.tertiary,"1690.23,781.10 1696.41,773.53 1733.20,728.41",Am Studio,
-314415495#11,9655624397,cluster_5072357892_9655624378,10,highway.tertiary,"1368.04,1113.34 1377.35,1103.84",Am Studio,
-314415495#2,1560224125,1560223962,10,highway.tertiary,"1618.62,860.90 1667.72,807.43 1678.60,794.91 1684.50,787.78 1690.23,781.10",Am Studio,
-314415495#3,cluster_1560224193_5564694986,1560224125,10,highway.tertiary,"1586.66,893.63 1593.44,886.56 1618.62,860.90",Am Studio,
-314415495#5,3624336893,cluster_1560224193_5564694986,10,highway.tertiary,"1540.63,939.55 1580.86,899.41 1584.75,895.48",Am Studio,
-314415495#6,3351121212,3624336893,10,highway.tertiary,"1496.77,983.58 1503.14,977.41 1511.45,969.11 1540.63,939.55",Am Studio,
-314415495#7,1560224390,3351121212,10,highway.tertiary,"1459.29,1021.69 1466.10,1014.79 1479.61,1001.19 1480.62,1000.08 1496.77,983.58",Am Studio,
-314415495#8,1560224500,1560224390,10,highway.tertiary,"1414.40,1066.14 1420.70,1059.93 1452.62,1028.43 1459.29,1021.69",Am Studio,
-314415495#9,cluster_5072357892_9655624378,1560224500,10,highway.tertiary,"1383.99,1097.07 1407.23,1073.44 1414.40,1066.14",Am Studio,
-317233620,289801265,768669602,1,highway.service,"1881.20,1635.70 1889.98,1640.77 1901.00,1646.99 1903.89,1648.96 1907.53,1656.20 1913.71,1660.28 1919.71,1664.37 1932.10,1672.84",,
-31790839,355914029,676284400,1,highway.service,"2192.03,2966.09 2222.66,2954.97 2270.45,2937.17",,
-31790890#0,311730479,311730517,1,highway.service,"2502.41,2969.84 2503.88,2953.52 2482.31,2889.72",,
-31790890#2,311730489,3274890417,1,highway.service,"2488.84,3073.14 2461.27,2997.25 2489.98,2986.65",,
-31790890#3,1602472506,311730489,1,highway.service,"2451.19,3083.25 2458.94,3084.05 2488.84,3073.14",,
-318210361#2,cluster_30618470_36268429,748473866,10,highway.tertiary,"1306.98,1175.49 1310.04,1172.16 1312.26,1169.78 1314.91,1167.14 1318.03,1164.01 1329.69,1152.04 1348.19,1133.59",Am Studio,
-318210364,3246050910,1677246221,12,highway.primary,"1342.91,396.38 1296.20,402.11 1291.54,402.68",Ernst-Ruska-Ufer,
-318210367#0,1677246223,3246050912,12,highway.primary,"1264.64,404.58 1257.48,405.08 1249.36,405.65",Ernst-Ruska-Ufer,
-318210369,1677246224,1560223301,12,highway.primary,"1231.32,407.00 1202.06,406.67 1178.85,407.87",Ernst-Ruska-Ufer,
-318210371#0,cluster_1560223254_7865664393,3246050910,12,highway.primary,"1649.38,362.37 1616.65,366.15 1393.96,390.77 1372.65,393.41 1342.91,396.38",Ernst-Ruska-Ufer,
-318210373#0,7227447791,2391105467,4,highway.unclassified,"1562.52,1235.05 1537.04,1262.34 1533.71,1265.92 1530.36,1269.53 1513.99,1287.14",Franz-Ehrlich-Straße,
-318210378#0,671564383,38918537,11,highway.secondary,"1009.95,1342.77 1070.30,1275.96 1076.55,1269.22",Groß-Berliner Damm,
-318210378#1,1560225398,671564383,11,highway.secondary,"980.90,1374.58 987.25,1367.59 1009.95,1342.77",Groß-Berliner Damm,
-318210386#2,cluster_1560223271_94487954,94487947,11,highway.secondary,"1891.36,364.36 1893.48,359.16 1897.75,348.93 1902.17,337.51 1903.83,327.45 1896.76,314.58",Köpenicker Straße,
-320153863#0,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,cluster_3266511059_482381122_676265561,1,highway.service,"2175.79,894.82 2186.92,881.71 2186.45,876.63",,
-320153864,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"2155.42,918.81 2155.44,895.09",,
-320153865,cluster_3266530862_3266530865_3266530867_3266530868,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"2162.46,887.13 2162.03,911.04",,
-320153866,cluster_3266530862_3266530865_3266530867_3266530868,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"2169.69,878.96 2169.29,902.49",,
-320153867,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"2175.79,894.82 2175.68,872.19",,
-320154321#0,2386339313,1859641843,1,highway.service,"2045.05,1015.19 2042.19,1020.71 2040.87,1023.28 2038.66,1027.54",,
-320154321#1,cluster_1859596114_2386339310_2386339322_9038573262,2386339313,1,highway.service,"2116.13,1047.19 2117.73,1043.58 2117.70,1041.55 2116.53,1039.69 2058.83,1006.68 2054.31,1006.00 2051.81,1006.41 2050.01,1007.70 2047.39,1010.57 2045.74,1013.25 2045.05,1015.19",,
-320167613#0,7044630487,7044630486,1,highway.service,"636.69,3054.17 632.42,3032.30 630.18,3026.95",,
-320167613#1,3266667733,7044630487,1,highway.service,"565.23,3042.37 565.92,3049.31 568.33,3057.07 575.10,3060.95 583.78,3062.18 632.16,3054.62 636.69,3054.17",,
-320175910#4,cluster_3266752882_3266752884_4142222245,3266752888,1,highway.service,"760.90,2964.93 742.19,2972.36",,
-320175917,cluster_3266752882_3266752884_4142222245,3266752877,1,highway.service,"760.90,2964.93 754.19,2948.32",,
-320175922,cluster_3266752882_3266752884_4142222245,3266752875,1,highway.service,"778.21,2958.04 771.79,2941.58",,
-320529607,3270637405,3270637452,1,highway.service,"315.73,2987.41 320.73,2991.53 324.05,2994.26 326.33,2996.14 332.77,3001.91 352.46,3001.51",,
-320741892#0,295850644,295850640,1,highway.service,"1829.97,770.30 1771.89,840.08 1723.96,800.38 1719.70,805.51",Am Studio,
-320741897#0,cluster_3273797711_5949432267,1560223855,1,highway.service,"1972.68,741.75 1969.83,741.75 1945.52,721.31",,
-320777628,3274230436,3274230442,1,highway.service,"334.10,2966.04 338.75,2970.21 342.29,2973.37 360.09,2989.31 371.71,2995.62 399.50,3001.81",,
-320842491,3274890417,311730489,1,highway.service,"2489.98,2986.65 2518.69,3062.16 2488.84,3073.14",,
-321684496,311730479,3284468929,1,highway.service,"2502.41,2969.84 2517.77,2963.92 2531.58,2958.79",,
-321768294#0,261702841,cluster_1625633742_2471305126_261702842,1,highway.service,"2464.64,864.89 2430.70,890.81 2428.11,892.73 2425.27,894.84 2421.83,897.40",,
-321768294#1,261702582,261702841,1,highway.service,"2535.85,937.33 2494.56,901.56 2464.64,864.89",,
-321768294#4,3285336065,261702707,1,highway.service,"2638.58,802.53 2636.75,812.71 2634.13,827.28 2612.54,863.27 2610.04,865.36",,
-328288211#0,3351121209,3351121212,1,highway.service,"1442.12,949.33 1447.32,953.45 1468.28,955.76 1490.89,977.88 1496.77,983.58",,
-328868438,3356914052,3356914050,1,highway.service,"1526.21,831.74 1519.68,838.27 1519.33,838.64 1511.64,846.25",,
-331121198,150751448,484225815,1,highway.service,"1793.91,1262.72 1788.79,1258.89 1783.22,1254.62",,
-334308447#0,1652675108,1652675104,10,highway.tertiary,"1324.27,1495.88 1330.42,1489.15 1390.89,1422.41 1397.05,1415.42",Wagner-Régeny-Straße,
-334308447#1,cluster_7885145151_7885145178,1652675108,10,highway.tertiary,"1300.09,1521.99 1318.47,1502.09 1324.27,1495.88",Wagner-Régeny-Straße,
-334308447#10,1652675134,6366040058,10,highway.tertiary,"1114.12,1733.00 1119.89,1726.43 1138.73,1704.28",Wagner-Régeny-Straße,
-334308447#3,cluster_7885145184_7885262688,cluster_7885145151_7885145178,10,highway.tertiary,"1258.99,1567.65 1293.80,1529.03",Wagner-Régeny-Straße,
-334308447#5,cluster_1652675118_9662624333,cluster_7885145184_7885262688,10,highway.tertiary,"1229.45,1600.22 1235.20,1594.03 1255.47,1571.63",Wagner-Régeny-Straße,
-334308447#7,6366040054,cluster_1652675118_9662624333,10,highway.tertiary,"1170.42,1667.99 1222.05,1608.57",Wagner-Régeny-Straße,
-334308450#0,6366040063,cluster_1652675109_294838085,4,highway.unclassified,"980.98,1611.90 877.66,1518.18 871.68,1512.76",Georg-Schendel-Straße,
-334308450#3,1652675134,1652675126,4,highway.unclassified,"1114.12,1733.00 1107.37,1726.86 1106.74,1726.25 1089.63,1710.83",Georg-Schendel-Straße,
-33711254,385435021,385431076,1,highway.service,"672.95,2577.25 677.69,2581.38 681.06,2584.31 687.57,2589.99 713.00,2560.96 707.95,2553.17 705.45,2549.34 701.51,2543.25",,
-342278109#0,7673330320,3493003994,1,highway.service,"676.57,2660.95 650.35,2638.69 663.03,2624.41 653.68,2615.64 650.20,2612.38 645.71,2608.17",,
-342278113#0,3406594298,319252065,1,highway.service,"667.66,2731.71 704.66,2689.16 712.51,2680.14 748.43,2638.84 824.13,2551.80",,
-342278120#0,7700916272,385428421,1,highway.service,"892.71,2405.70 922.07,2432.14 926.83,2435.83",,
-342278120#2,cluster_385430970_385430972,3140154539,1,highway.service,"851.78,2369.92 857.59,2374.85 860.67,2377.45 872.18,2387.21",,
-343507218,3503424257,3503424254,1,highway.service,"2811.66,1412.27 2796.96,1401.68 2786.69,1413.54 2770.40,1400.98 2765.94,1397.53",,
-347935096#0,260700913,1407248624,1,highway.service,"2390.04,323.58 2503.94,346.39 2509.05,354.69",,
-347935096#2,2301725344,5550603969,1,highway.service,"1982.54,230.54 1990.78,228.06 2018.78,228.63 2097.95,234.34 2171.47,244.19 2177.94,245.05 2186.51,247.81 2189.65,250.68 2190.56,254.12 2186.19,275.28 2187.43,283.59 2194.37,288.08 2247.38,298.03 2258.76,300.07 2269.90,302.06",,
-350626781,3563746357,3563746362,1,highway.service,"2575.62,1897.64 2581.33,1905.48 2583.12,1908.55",,
-35394177,415162902,1597984856,1,highway.service,"1711.71,2209.38 1685.70,2209.74 1633.27,2210.47 1630.41,2191.03 1612.64,2192.00 1604.29,2193.04 1596.36,2193.95 1579.20,2196.29 1566.86,2197.67 1562.15,2178.52 1501.06,2193.94",Vogelbeerstraße,
-354084466#0,3598601191,3598601188,1,highway.service,"1877.29,1195.07 1874.91,1188.90 1873.01,1183.97 1870.04,1176.28",,
-354084467#0,3598601394,3598601403,1,highway.service,"1890.94,1204.03 1905.04,1213.30 1892.07,1233.26",,
-354089982#0,cluster_1506187399_9838637672,1506187382,1,highway.service,"1252.09,1974.10 1231.62,1996.52",,
-354089982#2,1597984747,cluster_1506187399_9838637672,1,highway.service,"1266.09,1959.01 1257.44,1968.35",,
-35540815,3909916115,158707335,1,highway.service,"1493.69,1808.58 1501.12,1791.91 1510.88,1779.38 1511.15,1775.40 1507.87,1773.51 1505.48,1774.07",,
-35540936,416393855,1597984846,3,highway.residential,"1799.12,2081.56 1795.39,2078.74 1766.34,2056.76 1747.77,2042.55 1740.98,2039.31 1734.68,2039.43 1730.75,2041.05 1726.14,2046.94 1712.52,2071.87 1683.93,2156.16",Hollstraße,
-35541079,416397376,416397372,3,highway.residential,"1361.63,1883.81 1374.20,1895.75 1378.62,1899.94 1392.38,1922.54 1402.02,1937.95 1420.32,1987.58",Vimystraße,
-35541102,1597984768,779495970,1,highway.service,"1401.63,2077.41 1352.83,2128.03 1347.63,2133.43",Neltestraße,
-35554225#0,150744209,150744207,3,highway.residential,"2664.68,1527.52 2618.26,1587.27 2598.67,1612.48 2588.38,1625.77 2571.06,1648.14 2526.50,1705.68 2522.46,1710.90",Wassermannstraße,
-35554225#4,cluster_150744212_2377301196,3503424254,3,highway.residential,"2797.34,1355.77 2794.89,1359.03 2791.32,1363.88 2765.94,1397.53",Wassermannstraße,
-35554226,150744207,220508530,3,highway.residential,"2522.46,1710.90 2465.33,1784.69 2425.01,1836.79 2395.13,1875.68 2393.78,1877.33",Wassermannstraße,
-35554229,220503660,150744207,3,highway.residential,"2586.55,1751.81 2570.95,1739.65 2522.46,1710.90",Radickestraße,
-35554268#0,538382263,150735926,3,highway.residential,"3139.79,2212.95 3131.55,2237.48 3105.54,2317.42 3105.09,2322.56 3112.15,2333.94 3118.94,2340.70 3149.87,2371.53",Rudower Straße,
-35554268#2,294159769,538382264,3,highway.residential,"3169.72,2123.22 3166.60,2132.32 3152.29,2174.04",Rudower Straße,
-356766925,3621697964,3621697960,1,highway.service,"1657.75,625.01 1667.26,609.65 1690.07,567.35 1711.14,551.63 1719.93,543.60 1725.18,538.79",,
-357043350,3624336793,3624336893,1,highway.service,"1507.83,906.37 1535.38,934.15 1540.63,939.55",,
-363443436,685151386,3676110822,11,highway.secondary,"2482.49,2822.07 2313.47,2884.47 2252.13,2907.12",Oberspreestraße,
-363443437,3676110822,311730288,11,highway.secondary,"2252.13,2907.12 2219.01,2919.68 2207.29,2924.13 2199.70,2927.01 2179.73,2934.45",Oberspreestraße,
-36813617#0,427917839,2904785161,1,highway.service,"3070.50,228.07 3071.92,258.89 3073.07,262.30 3074.30,273.42 3083.94,273.27 3086.16,273.20 3087.65,273.15 3085.75,281.57 3082.76,294.83 3081.51,300.57 3077.77,302.66 3079.72,320.00 3079.91,322.34 3065.38,323.72 3055.52,297.90 3047.68,300.35",,
-36813617#1,2904785161,427917839,1,highway.service,"3047.68,300.35 3037.46,266.43 3053.39,266.38 3063.79,266.18 3066.89,266.09 3067.51,213.80 3070.76,213.59 3074.62,213.57 3075.38,213.56 3077.48,211.69 3083.79,210.80 3086.66,216.09 3087.58,227.23 3085.37,227.24 3073.32,228.01 3070.50,228.07",,
-370183656,260623607,260623604,1,highway.service,"3089.25,202.97 3090.42,227.31 3091.43,259.80 3091.94,276.15 3087.66,295.67 3086.80,304.01 3095.76,433.19 3096.18,439.08",Meiseneck,
-38159999#0,349099686,1560223636,3,highway.residential,"1453.83,590.75 1485.89,618.26 1494.71,624.33",Richard-Willstätter-Straße,
-38159999#2,1560223447,349099691,3,highway.residential,"1295.98,465.76 1306.36,464.57 1314.89,471.81 1383.13,531.72 1385.92,534.17",Richard-Willstätter-Straße,
-38507369#0,1304505782,1560223734,4,highway.unclassified,"874.22,658.33 854.14,682.48 852.35,685.55 851.67,688.73",Rutherfordstraße,
-38507369#2,1560223614,1292264943,4,highway.unclassified,"908.72,616.84 902.98,623.81 883.13,647.84 880.83,650.64",Rutherfordstraße,
-38915289#0,1560224480,10294012684,4,highway.unclassified,"258.50,1076.53 264.80,1069.55 306.82,1021.82 315.66,1012.50 317.82,1007.63",James-Franck-Straße,
-38915289#1,664166104,1560224480,4,highway.unclassified,"120.34,1227.59 127.29,1220.05 169.49,1173.75 215.79,1123.20 252.80,1082.69 258.50,1076.53",James-Franck-Straße,
-38915290,1652675106,1560225398,11,highway.secondary,"907.14,1460.43 958.82,1400.32 975.23,1381.06 980.90,1374.58",Groß-Berliner Damm,
-395077041,3656890824,101373692,11,highway.secondary,"2739.16,2727.05 2762.47,2718.03 2786.02,2709.68",Oberspreestraße,
-397678483,4004564028,4004564031,1,highway.service,"651.03,1128.93 655.27,1132.74 656.83,1134.14",,
-397678492,4004564050,4004564033,1,highway.service,"697.04,1153.37 709.12,1141.80 710.76,1140.51 717.73,1135.00",,
-39973916,150735936,480256886,1,highway.service,"3211.49,1810.60 3200.19,1806.82 3181.46,1800.35 3169.10,1796.18 3167.85,1795.70 3154.28,1791.11 3140.96,1786.62 3126.93,1781.78 3113.47,1777.15 3108.33,1775.37",,
-39973928,480257046,480256914,1,highway.service,"3168.00,1933.93 3163.75,1932.45 3140.58,1924.46 3127.09,1919.80 3113.30,1915.03 3099.45,1910.24 3085.96,1905.58 3072.30,1900.87 3068.01,1899.39",,
-39973929,1383533708,480256946,1,highway.service,"3181.64,1891.72 3172.37,1888.65 3154.56,1882.77 3140.66,1878.18 3127.19,1873.73 3113.30,1869.13 3099.80,1864.67 3085.92,1860.09 3081.65,1858.68",,
-39973930,480257071,480256976,1,highway.service,"3196.05,1850.62 3185.82,1847.21 3178.73,1844.84 3167.88,1841.23 3154.25,1836.68 3140.94,1832.24 3127.02,1827.60 3113.18,1822.99 3099.88,1818.56 3095.29,1817.03",,
-40089662#1,cluster_3266530862_3266530865_3266530867_3266530868,cluster_3266511059_482381122_676265561,1,highway.service,"2175.68,872.19 2177.38,870.26 2186.45,876.63",,
-40089662#5,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"2150.24,924.97 2149.40,901.47 2155.44,895.09",,
-403442277#1,cluster_283018648_4057899371,4057899374,1,highway.service,"653.15,356.59 654.48,367.45",,
-40636828#0,414996076,414996074,1,highway.service,"1184.46,1500.76 1173.74,1490.98 1156.39,1475.34 1150.48,1474.27 1147.14,1475.75",,
-408709121#0,cluster_257742685_6751063690,101340856,3,highway.residential,"3178.43,2904.08 3216.36,2878.12 3242.66,2860.27 3250.85,2855.91",Ahornallee,
-408709121#2,1648777043,cluster_257742685_6751063690,3,highway.residential,"3119.99,2918.11 3162.35,2913.00 3169.06,2909.91",Ahornallee,
-408709154#1,7181995506,5551188932,4,highway.unclassified,"2609.83,1067.10 2578.61,1103.24 2574.91,1107.68 2573.18,1109.75",,
-408709160#0,cluster_4106214595_7473864296,4106174757,1,highway.service,"2843.92,1052.73 2864.17,1062.42 2809.70,1176.05",,
-408709161,4106174746,4106174780,1,highway.service,"2792.88,1161.41 2773.79,1183.90 2758.62,1201.75 2846.33,1276.45 2861.12,1258.76 2879.48,1236.82",,
-408709164#0,4106200284,4106215217,1,highway.service,"2834.12,1321.93 2823.94,1334.53 2774.84,1293.22",,
-408709165#4,261702865,261702900,1,highway.service,"2641.45,1031.09 2647.11,1035.83 2753.22,1126.87",,
-408709165#5,8288731335,261702865,1,highway.service,"2613.38,1006.17 2632.15,1022.97 2641.45,1031.09",,
-408709166#0,cluster_4106214595_7473864296,261702453,1,highway.service,"2837.51,1049.66 2867.20,982.09",,
-408709166#1,7181995507,cluster_4106214595_7473864296,1,highway.service,"2826.92,1058.30 2828.64,1054.80 2837.51,1049.66",,
-408709166#2,7473864302,7181995507,1,highway.service,"2807.93,1085.34 2816.08,1080.41 2826.92,1058.30",,
-408709166#5,7473864298,7181995511,1,highway.service,"2767.16,1112.73 2773.02,1106.78 2780.76,1101.75",,
-40985813,499496033,499496052,1,highway.service,"1431.38,869.10 1450.47,887.88 1454.55,891.87",,
-40985814#0,5831472388,499496107,1,highway.service,"1404.31,880.20 1399.89,876.07 1475.39,798.79",,
-412894107#1,675708892,675706904,3,highway.residential,"863.16,2945.50 892.45,2934.28 901.56,2930.84",Hartriegelstraße,
-412894107#6,3266667725,10051767782,3,highway.residential,"675.72,3012.13 689.38,3008.00 693.97,3006.65",Hartriegelstraße,
-412894107#7,7044630486,3266667725,3,highway.residential,"630.18,3026.95 633.02,3025.99 661.43,3016.40 675.72,3012.13",Hartriegelstraße,
-412894107#8,3266667733,7044630486,3,highway.residential,"565.23,3042.37 608.75,3031.71 630.18,3026.95",Hartriegelstraße,
-412894108,cluster_254316143_4142222243,254316142,3,highway.residential,"1557.36,2891.68 1485.86,2886.46",Silbergrasweg,
