dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 19:02:00,h51518c1:3,"[3111.9540764087765, 2559.0260367697924]","[13.562565049842865, 52.44565803221977]",0.0,204977490#1,204977490#1_1,2252.8,29.22,203
2022-12-04 19:02:00,h51645c1:1,"[3122.2227065619504, 2573.0560015325614]","[13.562711980688288, 52.44578596158099]",0.0,204977490#1,204977490#1_0,1337.55,23.91,203
2022-12-04 19:02:00,h52053c1:5,"[3120.947691978603, 2585.9715221632246]","[13.562689448378535, 52.44590181116261]",0.0,:297091393_10,:297091393_10_0,494.48,100.18,203
2022-12-04 19:02:00,h54066c1:3,"[433.79696747799505, 961.1597684162459]","[13.523654214785937, 52.43081214402899]",40.42331922523467,143308562#0,143308562#0_0,1456.39,176.41,203
2022-12-04 19:02:00,h54148c1:3,"[2373.843027716575, 2863.8847431550575]","[13.551618743971607, 52.44826545396482]",37.808171751142666,-363443436,-363443436_0,3296.4,290.26,203
2022-12-04 19:02:00,h54797c1:3,"[1756.1661313685638, 1511.9798835489526]","[13.54293418563328, 52.43600375579837]",33.718664301925585,:1906421964_5,:1906421964_5_0,2292.18,60.6,203
2022-12-04 19:02:00,h54804c1:3,"[2681.158148471062, 2032.8666871423638]","[13.556383336514733, 52.44085202388578]",50.435672074206124,-11389403#1,-11389403#1_0,3330.06,61.3,203
2022-12-04 19:02:00,h54822c1:5,"[544.1581452956652, 1033.7384419317325]","[13.525255107555893, 52.431484681967326]",48.687682047186016,-143308521#6,-143308521#6_0,592.99,243.33,203
2022-12-04 19:02:00,h55065c1:3,"[2845.902662928448, 3193.2187388492575]","[13.558465752087033, 52.45131015875334]",0.0,23043472,23043472_0,0.0,177.36,203
2022-12-04 19:02:00,h56072c1:3,"[1663.000683629349, 1554.428643581903]","[13.541551581096154, 52.43636836845886]",29.246537221011465,23913526,23913526_0,1562.45,238.09,203
2022-12-04 19:02:00,h57358c1:1,"[395.6951606144209, 1160.7856296069338]","[13.523034009482929, 52.43259924648691]",34.22841548740138,-142575657#4,-142575657#4_0,182.36,137.66,203
2022-12-04 19:02:00,h57479c1:3,"[750.5091041075884, 1482.2948688744557]","[13.528154864909489, 52.435553809475394]",9.749816271403857,:2648427269_0,:2648427269_0_0,89.69,238.36,203
2022-12-04 19:02:00,h57491c1:3,"[2274.2567140352476, 2037.7620793586136]","[13.550397685051008, 52.440822811308614]",28.254545872205856,-140964927#1,-140964927#1_0,3094.03,322.97,203
2022-12-04 19:02:00,h57876c1:3,"[1071.008361325394, 974.3019060385415]","[13.533019402203816, 52.43104687331698]",40.02420426327944,670062907#2,670062907#2_0,2651.59,234.0,203
2022-12-04 19:02:00,h65888c1:3,"[2306.5659266316943, 2885.315678065813]","[13.550622825717914, 52.44844593757483]",46.97435739833862,363443436,363443436_0,53.62,110.26,203
2022-12-04 19:02:00,h66473c1:5,"[2944.9340208944477, 1896.246742740265]","[13.560302672894023, 52.439671456564724]",47.96513926654367,25332091#1,25332091#1_0,959.58,164.23,203
